brand,model,announced,display_resolution,OS,internal_memory,RAM,battery,approx_price_EUR
ZTE,Racer II,2011  August,2.8 inches (~42.1% screen-to-body ratio),Android,0.25,0.5,Removable Li-Ion 1100 mAh battery,200
Celkon,A20,2013  August,4.0 inches,Android,0.25,0.5,Li-Ion 1500 mAh battery,60
Celkon,A10,2013  August,3.5 inches,Android,0.25,0.5,Li-Ion 1500 mAh battery,50
Celkon,Campus Nova A352E,2014  October,3.5 inches (~46.7% screen-to-body ratio),Android,0.25,0.5,Li-Ion 1400 mAh battery,
Karbonn,A4,2013  March,4.0 inches (~57.8% screen-to-body ratio),Android,0.25,0.5,Li-Ion 1400 mAh battery,70
Celkon,Campus One A354C,2014  October,3.5 inches (~46.7% screen-to-body ratio),Android,0.25,0.5,Li-Ion 1200 mAh battery,
verykool,s757,2012,5.0 inches (~62.4% screen-to-body ratio),Android,0.15625,0.5,Removable Li-Po 2300 mAh battery,
Pantech,Vega Xpress IM-A720L,2010  December,4.0 inches (~58.2% screen-to-body ratio),Android,,0.5,Removable Li-Po 1500 mAh battery,200
HTC,Prime,Not officially announced yet,3.7 inches,Windows Phone,,0.5,Removable Li-Ion battery,
HTC,Ignite,Not officially announced yet,3.7 inches,Windows Phone,,0.5,Removable Li-Ion battery,
HTC,Primo,Exp. announcement 2012  February,3.7 inches,Android,,0.5,Removable Li-Ion battery,
Orange,San Francisco II,2011  November,3.5 inches (~50.9% screen-to-body ratio),Android,,0.5,Removable Li-Ion battery,120
Motorola,MOTOSMART MIX XT550,2012  May,4.0 inches (~60.0% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1735 mAh battery,80
Samsung,Galaxy Attain 4G,2012  January,3.5 inches (~53.3% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1650 mAh battery,100
Huawei,Impulse 4G,2011  September,3.8 inches (~52.7% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1500 mAh battery,80
ZTE,Skate,2011  February,4.3 inches (~61.7% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1400 mAh battery,250
Orange,Monte Carlo,2011,4.3 inches (~61.7% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1400 mAh battery,
Allview,A4 Duo,2013  November,3.5 inches (~49.7% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1200 mAh battery,80
Micromax,Superfone Punk A44,2012  August,3.5 inches (~54.6% screen-to-body ratio),Android,,0.5,Removable Li-Ion 1200 mAh battery,60
Unnecto,Quattro,2012  March,4.0 inches (~57.0% screen-to-body ratio),Android,,0.5,Li-Ion 1400 mAh battery,
Samsung,I8520 Galaxy Beam,2010  February. Released 2010  July,3.7 inches (~53.0% screen-to-body ratio),Android,16,0.375,Removable Li-Ion 1800 mAh battery,260
Sony Ericsson,Xperia X10,2009  November. Released 2010  March,4.0 inches (~58.8% screen-to-body ratio),Android,1,0.375,Removable Li-Po 1500 mAh battery (BST-41),120
LG,Optimus L3 E405,2012  January,3.2 inches (~50.2% screen-to-body ratio),Android,1,0.375,Removable Li-Ion 1540 mAh battery,80
LG,Optimus L3 E400,2012  January,3.2 inches (~50.2% screen-to-body ratio),Android,1,0.375,Removable Li-Ion 1500 mAh battery,70
Samsung,Galaxy A,2010  April. Released 2010  May,3.7 inches (~54.5% screen-to-body ratio),Android,1,0.375,Removable Li-Ion 1500 mAh battery,100
HTC,Wildfire CDMA,2010  October. Released 2010  October,3.2 inches (~44.5% screen-to-body ratio),Android,0.5,0.375,Removable Li-Ion 1300 mAh battery,110
HTC,Wildfire,2010  May. Released 2010  May,3.2 inches (~49.2% screen-to-body ratio),Android,0.5,0.375,Removable Li-Ion 1300 mAh battery,90
HTC,Legend,2010  February. Released 2010  March,3.2 inches (~48.4% screen-to-body ratio),Android,0.5,0.375,Removable Li-Ion 1300 mAh battery,120
HTC,Gratia,2010  October. Released 2010  November,3.2 inches (~50.9% screen-to-body ratio),Android,0.5,0.375,Removable Li-Ion 1200 mAh battery,120
HTC,Aria,2010  June. Released 2010  June,3.2 inches (~50.9% screen-to-body ratio),Android,0.5,0.375,Removable Li-Ion 1200 mAh battery,150
Samsung,Galaxy Pop Plus S5570i,2012  February,3.14 inches (~45.6% screen-to-body ratio),Android,0.15625,0.375,Removable Li-Ion 1200 mAh battery,100
Samsung,Galaxy Mini S5570,2011  January,3.14 inches (~45.5% screen-to-body ratio),Android,0.15625,0.375,Removable Li-Ion 1200 mAh battery,90
Apple,iPad Wi-Fi + 3G,2010  January. Released 2010  March,9.7 inches (~63.3% screen-to-body ratio),iOS,64,0.25,Non-removable Li-Po 6600 mAh battery (24.8 Wh),410
Apple,iPad Wi-Fi,2010  January. Released 2010  March,9.7 inches (~63.3% screen-to-body ratio),iOS,32,0.25,Non-removable Li-Po 6600 mAh battery (24.8 Wh),310
Nokia,E7,2010  September,4.0 inches (~57.1% screen-to-body ratio),Symbian,16,0.25,Non-removable Li-Ion 1200 mAh battery (BL-4D),150
Nokia,N8,2010  April. Released 2010  October,3.5 inches (~50.3% screen-to-body ratio),Symbian,16,0.25,Non-removable Li-Ion 1200 mAh battery (BL-4D),140
Nokia,E6,2011  April,2.46 inches (~27.5% screen-to-body ratio),Symbian,8,0.25,Removable Li-Po 1500 mAh battery (BP-4L),140
Nokia,Lumia 610,2012  February,3.7 inches (~52.8% screen-to-body ratio),Windows Phone,8,0.25,Removable Li-Ion 1300 mAh battery (BP-3L),90
Nokia,Lumia 610 NFC,2012  April,3.7 inches (~52.8% screen-to-body ratio),Windows Phone,8,0.25,Removable Li-Ion 1300 mAh battery (BP-3L),110
Nokia,801T,2011  December,4.0 inches (~54.2% screen-to-body ratio),Symbian,8,0.25,Removable Li-Ion 1300 mAh battery (BP-3L),220
Nokia,Oro,2011  May,3.5 inches (~50.1% screen-to-body ratio),Symbian,8,0.25,Removable Li-Ion 1200 mAh battery (BL-5K),230
Nokia,C7 Astound,2011  March. Released 2011  April 6th,3.5 inches (~50.7% screen-to-body ratio),Symbian,8,0.25,Removable Li-Ion 1200 mAh battery (BL-5K),220
Nokia,C7,2010  September. Released 2010  October,3.5 inches (~50.7% screen-to-body ratio),Symbian,8,0.25,Removable Li-Ion 1200 mAh battery (BL-5K),150
Nokia,702T,2011  June,2.46 inches (~26.5% screen-to-body ratio),Symbian,8,0.25,Removable Li-Ion 1200 mAh battery (BL-4D),180
Huawei,IDEOS S7,2010  January. Released 2010  Q1,7.0 inches (~61.8% screen-to-body ratio),Android,8,0.25,Non-removable Li-Ion 2200 mAh battery,70
Motorola,MT710 ZHILING,2009  December. Released 2010  February,3.7 inches (~53.7% screen-to-body ratio),Android,4,0.25,Removable Li-Po 1140 mAh battery,230
Nokia,Lumia 510,2012  October,4.0 inches (~58.1% screen-to-body ratio),Windows Phone,4,0.25,Removable Li-Ion 1300 mAh battery (BP-3L),110
Nokia,Lumia 505,2012  December,3.7 inches (~53.9% screen-to-body ratio),Windows Phone,4,0.25,Removable Li-Ion 1300 mAh battery (BP-3L),140
Garmin-Asus,nuvifone A50,2010  February. Released 2010  Q3,3.5 inches (~50.6% screen-to-body ratio),Android,4,0.25,Removable Li-Ion 1150 mAh battery,
T-Mobile,Garminfone,2010  February. Released 2010  June,3.5 inches (~50.6% screen-to-body ratio),Android,4,0.25,Removable Li-Ion 1150 mAh battery,340
Lava,3G 354,2014  May,3.5 inches (~50.7% screen-to-body ratio),Android,2,0.25,Removable Li-Ion 1400 mAh battery,
Lava,Iris 310 Style,2014  August,3.5 inches (~49.9% screen-to-body ratio),Android,2,0.25,Removable Li-Ion 1400 mAh battery,
Lava,Iris 404e,2013  December,4.0 inches (~56.9% screen-to-body ratio),Android,2,0.25,Removable Li-Ion 1400 mAh battery,50
NIU,Niutek 3.5D2,2014  August,3.5 inches (~51.5% screen-to-body ratio),Android,2,0.25,Removable Li-Ion 1200 mAh battery,
Lava,Iris 352 Flair,2014  August,3.5 inches (~51.1% screen-to-body ratio),Android,2,0.25,Removable Li-Ion 1200 mAh battery,
Nokia,500,2011  August,3.2 inches (~47.1% screen-to-body ratio),Symbian,2,0.25,Removable Li-Ion 1110 mAh battery (BL-4U),110
Plum,Trigger Plus,2014  May,3.5 inches (~49.5% screen-to-body ratio),Android,2,0.25,Removable Li-Ion 1100 mAh battery,
Motorola,DEXT MB220,2009  September. Released 2009  October,3.1 inches (~43.3% screen-to-body ratio),Android,1,0.25,Removable Li-Ion 1420 mAh battery,130
Nokia,X7-00,2011  April,4.0 inches (~58.7% screen-to-body ratio),Symbian,1,0.25,Removable Li-Ion 1200 mAh battery (BL-5K),180
Motorola,QUENCH,2010  February. Released 2010  April,3.1 inches (~40.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1420 mAh battery,100
Motorola,XT701,2009  December. Released 2010  May,3.7 inches (~53.4% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1420 mAh battery,230
Motorola,MILESTONE XT720,2010  June. Released 2010  July,3.7 inches (~53.4% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1390 mAh battery,190
Motorola,XT720 MOTOROI,2010  January. Released 2010  July,3.7 inches (~53.4% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1390 mAh battery,250
Lenovo,A269i,2013  September,3.5 inches,Android,0.5,0.25,Removable Li-Po 1300 mAh battery,70
Motorola,Quench XT3 XT502,2010  July. Released 2010  August,3.2 inches (~46.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1270 mAh battery,170
Motorola,Quench XT5 XT502,2010  July. Released 2010  August,3.2 inches (~46.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1270 mAh battery,200
Gigabyte,GSmart G1310,2011  January,3.2 inches (~44.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1260 mAh battery,10
Huawei,U8510 IDEOS X3,2011  February. Released 2011  July,3.2 inches (~49.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1200 mAh battery,100
Acer,beTouch E400,2010  February. Released 2010  April,3.2 inches (~44.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Po 1090 mAh battery,80
ZTE,Nova 3.5,2012  February,3.5 inches (~56.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion battery,
Icemobile,Shine,2011  June,3.2 inches (~46.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion battery,
Motorola,XT810,2010  September. Released 2010  Q4,3.2 inches (~45.0% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion battery,
Motorola,A1680,2010  July. Released 2010  Q3,3.1 inches (~46.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion battery,
T-Mobile,myTouch 3G 1.2,2011,3.2 inches (~48.2% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion battery,
Plum,Velocity,2011  September,2.6 inches (~29.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 800 mAh battery (BL-5K),
BLU,Energy JR,2016  June,4.0 inches (~54.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 3000 mAh battery,
Huawei,Ascend Y210D,2013  March,3.5 inches (~50.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1700 mAh battery,70
NIU,Niutek 4.5D,2013  December,4.5 inches (~59.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1650 mAh battery,
Micromax,A47 Bolt,2014,4.0 inches (~55.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1600 mAh battery,50
Gigabyte,GSmart,Not officially announced yet,2.8 inches (~43.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,
LG,C710 Aloha,Not officially announced yet,3.2 inches (~49.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,
Lava,Iris 356,2014  April,3.5 inches (~49.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,
Micromax,A61 Bolt,2013  November,4.0 inches (~50.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,60
Lava,Iris 401e,2013  June,4.0 inches (~58.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,50
Plum,Glow,2013  February,3.5 inches (~53.0% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,
NIU,Niutek 4.0D,2013  December,4.0 inches (~57.0% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,
Lava,3G 402,2013  August,4.0 inches (~56.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,60
BLU,Dash Music,2013  April,3.5 inches (~46.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,80
Allview,A4ALL,2013  April,3.5 inches (~51.2% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
Micromax,Bolt A51,2013  April,3.5 inches (~49.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
Huawei,U8520 Duplex,2011  October,3.2 inches (~47.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,110
LG,Optimus Pro C660,2011  July,2.8 inches (~34.0% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
LG,Axis,2011  January,3.2 inches (~44.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
Acer,beTouch T500,2010  October. Released 2010  Q4,3.2 inches (~44.4% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
LG,Apex,2010  November. Released 2010  November,3.2 inches (~44.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,
Acer,beTouch E120,2010  June. Released 2010  Q3,2.8 inches (~43.0% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
Samsung,I5801 Galaxy Apollo,2010  June. Released 2010  July,3.2 inches (~46.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,140
Samsung,I5800 Galaxy 3,2010  June. Released 2010  July,3.2 inches (~46.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,140
Acer,beTouch E130,2010  June. Released 2010  August,2.6 inches (~29.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,90
LG,GW880,2009  November. Released 2010  March,3.5 inches (~48.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,180
Micromax,A36 Bolt,2014,4.0 inches,Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,50
Micromax,A28 Bolt,2014,3.5 inches (~49.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,40
Micromax,A59 Bolt,2014,3.5 inches,Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,50
Gionee,Pioneer P1,2013,3.5 inches (~52.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,60
Motorola,Motosmart Me XT303,2012,3.2 inches (~46.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,160
Lenovo,A60+,2012,3.5 inches (~51.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1500 mAh battery,70
Lava,Iris 401,2015  January,4.0 inches (~55.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1450 mAh battery,
BLU,Dash Music JR,2014  November,4.0 inches (~57.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1450 mAh battery,
Maxwest,Android 320,2013  September,3.5 inches (~50.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1450 mAh battery,
BLU,Magic,2011  February. Released 2011  April,3.2 inches (~47.4% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1450 mAh battery,110
Motorola,MOTO XT316,2011  June,2.8 inches (~35.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1420 mAh battery,50
Motorola,SPICE Key XT317,2011  July,2.8 inches (~35.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1420 mAh battery,100
Motorola,SPICE Key,2011  July,2.8 inches (~35.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1420 mAh battery,100
Motorola,FIRE XT311,2011  July,2.8 inches (~35.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1420 mAh battery,120
Lava,Flair E2,2015  September,3.5 inches (~52.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
Lava,Iris Atom X,2015  November,4.0 inches (~57.2% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
Lava,Flair P1i,2015  June,4.0 inches,Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
Lava,Iris 350,2015  January,3.5 inches (~53.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
Lava,Iris 325 Style,2015  February,3.5 inches (~49.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
Maxwest,Astro 3.5,2015  August,3.5 inches (~49.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
ZTE,Kis 3,2014  May,4.0 inches (~55.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,60
Lava,Iris 349S,2013  June,3.5 inches (~51.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,40
Lava,Iris 349+,2013  July,3.5 inches (~51.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,40
alcatel,One Touch T'Pop,2013  January,3.5 inches (~50.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,100
NIU,Niutek 3.5D,2013  December,3.5 inches (~49.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,
Huawei,Fusion U8652,2012  March,3.5 inches (~51.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,80
Micromax,A56,2012  July,3.5 inches (~52.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,80
Allview,P2 AllDro,2012  January,3.5 inches (~51.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,80
ZTE,Kis V788,2012  February,3.5 inches (~51.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,160
Huawei,Ascend II,2011  July,3.5 inches (~51.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,100
Huawei,U8650 Sonic,2011  July,3.5 inches (~51.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,70
Motorola,BACKFLIP,2010  January. Released 2010  March,3.1 inches (~50.0% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,150
Celkon,A35k,2014,3.5 inches (~48.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1400 mAh battery,40
Motorola,MOTO XT702,2009  Q4. Released 2009  Q4,3.7 inches (~54.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1390 mAh battery (BP6X),150
Motorola,XT319,2011  October,3.2 inches (~46.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1390 mAh battery,130
Motorola,MOTO MT620,2011  May,3.1 inches (~39.1% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1390 mAh battery,120
Plum,Sync 3.5,2014  August,3.5 inches (~54.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1350 mAh battery,
Plum,Trigger,2013  February,3.5 inches (~50.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1350 mAh battery,
Huawei,Ascend Y220,2013  December,3.5 inches (~51.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1350 mAh battery,60
Acer,Liquid,2009  October. Released 2009  December,3.5 inches (~48.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1350 mAh battery,90
Plum,Trigger Z104,2013,3.5 inches (~50.7% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1350 mAh battery,
Parla,Sonic 3.5S,2015  June,3.5 inches (~49.2% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,
Plum,Sync 4.0b,2015  June,4.0 inches (~57.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,
Plum,Trigger Plus III,2015  January,3.5 inches (~50.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,
Yezz,Andy 3.5EH,2014  May,3.5 inches (~50.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,
Maxwest,Android 330,2014  January,3.5 inches (~48.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,
BLU,Neo 3.5,2014  April,3.5 inches (~50.3% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,70
NIU,Niutek 3.5B,2013  March,3.5 inches (~51.8% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,
alcatel,One Touch Pixi,2013  August,3.5 inches (~50.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,50
BLU,Dash 3.5,2012  September. Released 2012  September,3.5 inches (~51.2% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,70
alcatel,OT-985,2012  March,3.5 inches (~50.9% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,110
alcatel,OT-918D,2011  Q3,3.2 inches (~46.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,130
alcatel,OT-918,2011  November,3.2 inches (~46.5% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,100
Acer,beTouch E210,2011  January,2.6 inches (~28.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,150
Acer,beTouch E140,2010  December. Released 2010  December,2.8 inches (~41.6% screen-to-body ratio),Android,0.5,0.25,Removable Li-Ion 1300 mAh battery,110
