brand,model,OS,internal_memory,RAM,battery_mah,Screen,year,Price
Samsung,Galaxy Tab 8.9 4G P7320T,Android,16,1,6100,8.9,2012,220
Plum,Ten 3G,Android,16,1,6000,10.1,2013,
Prestigio,MultiPad Note 8.0 3G,Android,16,1,6000,8,2013,240
Acer,Iconia Tab A3-A20,Android,16,1,5910,10.1,2014,190
HP,Slate8 Pro,Android,16,1,5680,8,2013,240
BlackBerry,4G Playbook HSPA+,BlackBerry,16,1,5300,7,2011,
BlackBerry,Playbook,BlackBerry,16,1,5300,7,2010,120
BlackBerry,Playbook Wimax,BlackBerry,16,1,5300,7,2010,
Prestigio,MultiPad 2 Pro Duo 8.0 3G,Android,16,1,5300,8,2013,200
Prestigio,MultiPad 4 Ultimate 8.0 3G,Android,16,1,4850,8,2013,
Prestigio,MultiPad 4 Ultra Quad 8.0 3G,Android,16,1,4600,8,2014,190
Allview,Viva i8,Android,16,1,4600,7.9,2013,
Prestigio,MultiPad 2 Prime Duo 8.0,Android,16,1,4400,8,2013,
Lenovo,Phab,Android,16,1,4250,6.98,2015,180
HP,Slate7 Extreme,Android,16,1,4100,7,2013,150
BLU,Energy X LTE,Android,16,1,4000,5,2016,
HTC,Flyer,Android,16,1,4000,7,2011,300
Asus,Memo Pad 8 ME180A,Android,16,1,3950,8,2013,150
HP,8,Android,16,1,3800,7.85,2014,120
Lenovo,IdeaTab A3000,Android,16,1,3500,7,2013,180
Acer,Iconia Tab A500,Android,16,1,3260,10.1,2011,200
Prestigio,MultiPad 7.0 Prime Duo,Android,16,1,3200,7,2013,110
Allview,X1 Soul Mini,Android,16,1,3000,4.5,2013,270
Acer,Iconia B1-721,Android,16,1,2955,7,2014,130
Posh,Equal Pro LTE L700,Android,16,1,2800,6.95,2016,
HTC,Desire 820G+ dual sim,Android,16,1,2600,5.5,2015,180
HTC,Desire 820q dual sim,Android,16,1,2600,5.5,2014,260
Motorola,DROID RAZR HD,Android,16,1,2530,4.7,2012,250
Motorola,RAZR HD XT925,Android,16,1,2500,4.7,2012,250
verykool,sl5050 Phantom,Android,16,1,2500,5,2016,
verykool,SL6010 Cyprus LTE,Android,16,1,2500,6,2016,190
Oppo,Neo 7,Android,16,1,2420,5,2015,140
Allview,Wi7,Windows Phone,16,1,2400,7,2014,
Allview,X3 Soul mini,Android,16,1,2350,5,2016,
Prestigio,MultiPhone 7500,Android,16,1,2300,5,2014,280
vivo,Y27,Android,16,1,2260,4.7,2014,
verykool,SL5011 Spark LTE,Android,16,1,2200,5,2016,160
HTC,One mini 2,Android,16,1,2110,4.5,2014,250
Lenovo,S850,Android,16,1,2000,5,2014,200
HTC,First,Android,16,1,2000,4.3,2013,200
vivo,X3S,Android,16,1,2000,5,2014,
Wiko,Getaway,Android,16,1,2000,5,2014,
HTC,One mini,Android,16,1,1800,4.3,2013,240
HTC,One X AT&T,Android,16,1,1800,4.7,2012,190
HTC,One X,Android,16,1,1800,4.7,2012,170
HTC,One S C2,Android,16,1,1650,4.3,2012,180
HTC,One S,Android,16,1,1650,4.3,2012,220
Motorola,XOOM Media Edition MZ505,Android,16,1,,10.1,2011,230
Toshiba,Thrive 7,Android,16,1,,7,2011,250
Amazon,Fire HD 10,Android,16,1,,10.1,2015,210
Acer,Iconia Tab 7 A1-713,Android,16,1,,7,2014,110
Acer,Iconia Tab 7 A1-713HD,Android,16,1,,7,2014,150
Amazon,Kindle Fire HD 8.9,Android,16,1,,8.9,2012,200
Amazon,Kindle Fire HD,Android,16,1,,7,2012,150
ZTE,V96,Android,16,1,,10.1,2012,
ZTE,PF 100,Android,16,1,,10.1,2012,
ZTE,T98,Android,16,1,,7,2012,
Toshiba,Excite AT200,Android,16,1,,10.1,2011,530
Panasonic,Toughpad JT-B1,Android,16,1,,7,2011,1470
Sony,Tablet S,Android,16,1,,9.4,2011,180
Sony,Tablet S 3G,Android,16,1,,9.4,2011,260
Dell,Streak 10 Pro,Android,16,1,,10.1,2011,280
Lenovo,Yoga Tablet 10,Android,16,1,9000,10.1,2013,220
LG,G Pad 10.1,Android,16,1,8000,10.1,2014,260
LG,G Pad 10.1 LTE,Android,16,1,8000,10.1,2014,270
Lenovo,LePad S2010,Android,16,1,7560,10.1,2011,
Lenovo,IdeaPad K1,Android,16,1,7400,10.1,2011,330
Motorola,XOOM 2 MZ615,Android,16,1,7000,10.1,2011,210
Motorola,XOOM 2 3G MZ616,Android,16,1,7000,10.1,2011,210
Pantech,Element,Android,16,1,6400,8,2012,220
Lenovo,A10-70 A7600,Android,16,1,6340,10.1,2014,190
Vodafone,Smart Tab II 10,Android,16,1,6340,10,2012,270
Lenovo,Yoga Tab 3 8.0,Android,16,1,6200,8,2015,160
Samsung,Galaxy Tab 8.9 LTE I957,Android,16,1,6100,8.9,2011,330
Lenovo,Yoga Tablet 8,Android,16,1,6000,8,2013,190
Sony,Xperia Tablet S 3G,Android,16,1,6000,9.4,2012,260
Sony,Xperia Tablet S,Android,16,1,6000,9.4,2012,190
Prestigio,MultiPad 8.0 Ultra Duo,Android,16,1,6000,8,2013,
Samsung,Galaxy Tab 7.7 LTE I815,Android,16,1,5100,7.7,2012,280
Sonim,XP7,Android,16,1,4800,4,2014,700
Micromax,Canvas Tab P650,Android,16,1,4800,8,2013,170
Panasonic,Toughpad FZ-A1,Android,16,1,4590,10.1,2011,900
Acer,Iconia One 8 B1-820,Android,16,1,4550,8,2015,180
LG,G Pad 8.0,Android,16,1,4200,8,2014,220
HP,Slate7 VoiceTab,Android,16,1,4100,7,2014,180
XOLO,Play Tegra Note,Android,16,1,4100,7,2013,190
alcatel,Pixi 3 (10),Android,16,1,4060,10.1,2015,
Acer,Iconia A1-830,Android,16,1,4000,7.9,2014,130
LG,G Pad 7.0 LTE,Android,16,1,4000,7,2014,190
ZTE,Light Tab 3 V9S,Android,16,1,4000,7,2012,
ZTE,Optik,Android,16,1,4000,7,2012,230
Samsung,P6200 Galaxy Tab 7.0 Plus,Android,16,1,4000,7,2011,260
HTC,Flyer Wi-Fi,Android,16,1,4000,7,2011,110
Samsung,P6210 Galaxy Tab 7.0 Plus,Android,16,1,4000,7,2011,260
Motorola,XOOM 2 Media Edition MZ607,Android,16,1,3960,8.2,2011,210
Motorola,XOOM 2 Media Edition 3G MZ608,Android,16,1,3960,8.2,2011,210
Motorola,DROID XYBOARD 8.2 MZ609 ,Android,16,1,3960,8.2,2011,290
Lenovo,LePad S2007,Android,16,1,3780,7,2011,
BLU,Studio 7.0 LTE,Android,16,1,3700,7,2015,
Lenovo,IdeaTab A2107,Android,16,1,3550,7,2013,150
Lenovo,Tab 2 A7-30,Android,16,1,3450,7,2015,110
Lenovo,S5000,Android,16,1,3450,7,2013,130
Motorola,RAZR MAXX,Android,16,1,3300,4.3,2012,230
Gionee,Gpad G4,Android,16,1,3200,5.7,2014,220
Cat,S40,Android,16,1,3000,4.7,2015,440
Plum,Z708,Android,16,1,3000,7,2014,
BLU,Life Pure Mini,Android,16,1,3000,4.5,2014,190
Plum,Z710,Android,16,1,3000,7,2013,
Panasonic,P61,Android,16,1,2800,6,2014,190
Oppo,R1S,Android,16,1,2410,5,2014,290
Oppo,R1 R829T,Android,16,1,2410,5,2013,300
Archos,50 Graphite,Android,16,1,2400,5,2017,130
ZTE,Blade Vec 4G,Android,16,1,2300,5,2014,180
Karbonn,Titanium X,Android,16,1,2300,5,2014,200
ZTE,Grand S Flex,Android,16,1,2300,5,2013,310
Prestigio,MultiPhone 5508 Duo,Android,16,1,2300,5,2014,
BLU,Vivo Air,Android,16,1,2100,4.8,2015,190
QMobile,Noir Z7,Android,16,1,2050,4.8,2015,210
Gionee,Elife S5.1,Android,16,1,2050,4.8,2014,240
Allview,X2 Soul Mini,Android,16,1,2050,4.8,2014,230
Oppo,U705T Ulike 2,Android,16,1,2020,4.5,2012,280
Nokia,Lumia 925,Windows Phone,16,1,2000,4.5,2013,260
Micromax,Canvas 4 Plus A315,Android,16,1,2000,5,2014,
BLU,Vivo 4.8 HD,Android,16,1,2000,4.8,2014,160
alcatel,Idol Alpha,Android,16,1,2000,4.7,2013,360
BLU,Life One,Android,16,1,2000,5,2013,230
Oppo,R819,Android,16,1,2000,4.7,2013,250
HTC,Evo 4G LTE,Android,16,1,2000,4.7,2012,180
Gionee,Elife E5,Android,16,1,2000,4.8,2013,200
Sony,Xperia acro S,Android,16,1,1910,4.3,2012,230
Samsung,Galaxy A3,Android,16,1,1900,4.5,2014,190
Samsung,Galaxy A3 Duos,Android,16,1,1900,4.5,2014,230
Sony,Xperia ion LTE,Android,16,1,1900,4.55,2012,210
Sony,Xperia T LTE,Android,16,1,1850,4.55,2012,350
Sony,Xperia T,Android,16,1,1850,4.55,2012,230
alcatel,One Touch Idol Ultra,Android,16,1,1800,4.65,2013,270
HTC,Windows Phone 8X,Windows Phone,16,1,1800,4.3,2012,170
HTC,Windows Phone 8X CDMA,Windows Phone,16,1,1800,4.3,2012,200
Motorola,DROID 4 XT894,Android,16,1,1785,4,2012,260
Motorola,DROID RAZR XT912,Android,16,1,1780,4.3,2011,220
Motorola,RAZR XT910,Android,16,1,1780,4.3,2011,220
Meizu,MX,Android,16,1,1600,4,2011,270
Oppo,Find,Android,16,1,1500,4.3,2012,100
Sony,Xperia P,Android,16,1,1305,4,2012,210
Vodafone,Tab Prime 6,Android,16,1,4600,9.6,2015,210
Allview,P7 Xtreme,Android,16,1,2200,4.7,2014,290
verykool,SL5560 Maverick Pro,Android,16,1,3000,5.5,2017,
Posh,Memo Pro LTE L600,Android,16,1,2700,6,2016,
Posh,Ultra Max LTE L550,Android,16,1,2700,5.5,2016,
Posh,Equal Plus X700,Android,16,1,2650,7,2016,
Wiko,Robby,Android,16,1,2500,5.5,2016,
QMobile,QTab X50,Android,16,1,4500,8,2014,160
Celkon,Millennia Epic Q550,Android,16,1,3500,5.5,2014,
QMobile,Noir V4,Android,16,1,2600,5.7,2014,180
Karbonn,S9 Titanium,Android,16,1,2600,5.5,2013,170
Micromax,Canvas Fire 5 Q386,Android,16,1,2500,5.5,2016,80
verykool,SL5550 Maverick LTE,Android,16,1,2500,5.5,2015,
Celkon,S1,Android,16,1,2300,5,2014,
Wiko,Lenny3,Android,16,1,2000,5,2016,
QMobile,Noir A750,Android,16,1,2000,5,2015,220
QMobile,Noir Z3,Android,16,1,2000,4.8,2013,210
Karbonn,S7 Titanium,Android,16,1,2000,5,2013,180
vivo,Y25,Android,16,1,1900,4.5,2017,120
Samsung,Galaxy Tab Active LTE,Android,16,1.5,4450,8,2014,600
Samsung,Galaxy Tab Active,Android,16,1.5,4450,8,2014,500
Samsung,Galaxy W,Android,16,1.5,3200,7,2014,360
LG,Stylus 2,Android,16,1.5,3000,5.7,2016,190
Samsung,Galaxy J7,Android,16,1.5,3000,5.5,2015,250
LG,Harmony,Android,16,1.5,2800,5.3,2017,90
Samsung,Galaxy Mega 2,Android,16,1.5,2800,6,2014,340
LG,AKA,Android,16,1.5,2610,5,2015,220
Samsung,Galaxy J3 Emerge,Android,16,1.5,2600,5,2017,260
alcatel,Pop 4+,Android,16,1.5,2500,5.5,2016,110
LG,K8 (2017),Android,16,1.5,2500,5,2016,160
Samsung,Galaxy Grand Max,Android,16,1.5,2500,5.25,2015,260
LG,X Skin,Android,16,1.5,2100,5,2016,180
Samsung,Galaxy Core LTE G386W,Android,16,1.5,2100,4.5,2014,180
Samsung,I9301I Galaxy S3 Neo,Android,16,1.5,2100,4.8,2014,270
Samsung,Galaxy S5 mini,Android,16,1.5,2100,4.5,2014,220
Samsung,Galaxy Avant,Android,16,1.5,2100,4.5,2014,160
Samsung,Galaxy S5 mini Duos,Android,16,1.5,2100,4.5,2014,250
Samsung,I9300I Galaxy S3 Neo,Android,16,1.5,2100,4.8,2014,300
Kyocera,Hydro Elite,Android,16,1.5,2100,4.3,2013,
Samsung,I9230 Galaxy Golden,Android,16,1.5,1820,3.7,2013,590
Samsung,Galaxy Tab 4 10.1 (2015),Android,16,1.5,6800,10.1,2015,280
Samsung,Galaxy Tab 4 10.1,Android,16,1.5,6800,10.1,2014,270
Samsung,Galaxy Tab 4 10.1 LTE,Android,16,1.5,6800,10.1,2014,310
Samsung,Galaxy Tab 4 10.1 3G,Android,16,1.5,6800,10.1,2014,300
Samsung,Galaxy Tab 4 8.0 (2015),Android,16,1.5,4450,8,2015,
Samsung,Galaxy Tab 4 8.0,Android,16,1.5,4450,8,2014,270
Samsung,Galaxy Tab 4 8.0 3G,Android,16,1.5,4450,8,2014,300
Samsung,Galaxy Tab 4 8.0 LTE,Android,16,1.5,4450,8,2014,350
Sony,Xperia E5,Android,16,1.5,2300,5,2016,150
HTC,One Remix,Android,16,1.5,2100,4.5,2014,280
Samsung,Galaxy Tab E 8.0,Android,16,1.5,5000,8,2016,180
BLU,Studio Energy 2,Android,16,1.5,5000,5,2015,
LG,X power2,Android,16,1.5,4500,5.5,2017,
Samsung,Galaxy Tab A 8.0,Android,16,1.5,4200,8,2015,210
Samsung,Galaxy E5,Android,16,1.5,2400,5,2015,200
Samsung,Galaxy A3 (2016),Android,16,1.5,2300,4.7,2015,200
HTC,Desire 530,Android,16,1.5,2200,5,2016,170
LG,X style,Android,16,1.5,2100,5,2016,200
LG,Zero,Android,16,1.5,2050,5,2015,190
HTC,Desire 626 (USA),Android,16,1.5,2000,5,2015,
alcatel,A3,Android,16,1.5,2460,5,2017,
Vodafone,Smart N8,Android,16,1.5,2400,5,2017,100
Xiaomi,Mi Pad 2,Android,16,2,6190,7.9,2015,180
Xiaomi,Mi Pad 7.9,Android,16,2,6700,7.9,2014,240
Xiaomi,Mi 3,Android,16,2,3050,5,2013,200
QMobile,Noir LT680,Android,16,2,4000,5,2016,
Philips,W8555,Android,16,2,3300,5,2013,340
Xiaomi,Redmi Note Prime,Android,16,2,3100,5.5,2015,140
Xiaomi,Redmi Note 2,Android,16,2,3060,5.5,2015,160
ZTE,Warp 7,Android,16,2,3000,5.5,2016,110
Asus,Zenfone 2 Laser ZE600KL,Android,16,2,3000,6,2015,360
Asus,Zenfone 2 Laser ZE601KL,Android,16,2,3000,6,2015,300
Asus,Zenfone 2 Laser ZE550KL,Android,16,2,3000,5.5,2015,220
Lenovo,A7000 Plus,Android,16,2,2900,5.5,2015,190
Wiko,Pulp Fab 4G,Android,16,2,2820,5.5,2015,
Wiko,Ridge Fab 4G,Android,16,2,2820,5.5,2015,
Allview,E3 Sign,Android,16,2,2800,5.5,2015,
Oppo,Find 7a,Android,16,2,2800,5.5,2014,370
Lenovo,Lemon 3,Android,16,2,2750,5,2016,110
Micromax,Canvas Amaze 2 E457,Android,16,2,2500,5,2016,100
Asus,Zenfone Go T500,Android,16,2,2500,5,2016,110
Lava,Pixel V2,Android,16,2,2500,5,2015,120
Wiko,Pulp 4G,Android,16,2,2500,5,2015,
YU,Yureka Plus,Android,16,2,2500,5.5,2015,130
YU,Yureka,Android,16,2,2500,5.5,2015,130
Lenovo,A6600 Plus,Android,16,2,2300,5,2016,130
BLU,Life Mark,Android,16,2,2300,5,2016,
Lenovo,A6010 Plus,Android,16,2,2300,5,2015,160
Lenovo,A6000 Plus,Android,16,2,2300,5,2015,110
Xiaomi,Redmi 2 Pro,Android,16,2,2200,4.7,2015,
Xiaomi,Redmi 2 Prime,Android,16,2,2200,4.7,2015,120
Allview,E4,Android,16,2,2100,5,2015,240
XOLO,Play 8X-1100,Android,16,2,2100,5,2014,190
Asus,Live G500TG,Android,16,2,2070,5,2016,230
Panasonic,Eluga Z,Android,16,2,2050,5,2015,
Allview,V1 Viper S4G,Android,16,2,1950,5,2014,
Allview,P8 Energy mini,Android,16,2,4000,5,2016,170
Intex,Aqua Power +,Android,16,2,4000,5,2015,
XOLO,Q3000,Android,16,2,4000,5.7,2013,250
Kyocera,DuraForce XD,Android,16,2,3700,5.7,2015,
Lenovo,C2 Power,Android,16,2,3500,5,2016,170
Motorola,Moto E3 Power,Android,16,2,3500,5,2016,130
alcatel,Flash Plus,Android,16,2,3500,5.5,2015,130
Motorola,DROID Maxx,Android,16,2,3500,5,2013,220
Samsung,Galaxy J7 (2016),Android,16,2,3300,5.5,2016,230
BLU,Studio 6.0 LTE,Android,16,2,3200,6,2014,210
QMobile,Noir Z9 Plus,Android,16,2,3150,5.5,2016,
BLU,Vivo XL,Android,16,2,3150,5.5,2016,
Samsung,Galaxy J5 (2016),Android,16,2,3100,5.2,2016,190
Samsung,Galaxy Note 3 Neo Duos,Android,16,2,3100,5.5,2014,410
Samsung,Galaxy Note 3 Neo,Android,16,2,3100,5.5,2014,320
Samsung,Galaxy Note II CDMA,Android,16,2,3100,5.5,2012,350
ZTE,Grand X 3,Android,16,2,3080,5.5,2016,120
Asus,Zenfone Go ZB551KL,Android,16,2,3010,5.5,2016,150
QMobile,Noir S4,Android,16,2,3000,5,2016,
Samsung,Galaxy On7 Pro,Android,16,2,3000,5.5,2016,180
LG,Stylo 2,Android,16,2,3000,5.7,2016,150
Intex,Aqua Trend,Android,16,2,3000,5,2015,
ZTE,Zmax 2,Android,16,2,3000,5.5,2015,130
LG,G Vista 2,Android,16,2,3000,5.7,2015,190
Lenovo,K3 Note,Android,16,2,3000,5.5,2015,150
Vodafone,Smart ultra 6,Android,16,2,3000,5.5,2015,170
LG,G3,Android,16,2,3000,5.5,2014,300
alcatel,Pop 4S,Android,16,2,2960,5.5,2016,150
LG,Stylus 2 Plus,Android,16,2,2900,5.7,2016,250
Lenovo,A7000 Turbo,Android,16,2,2900,5.5,2016,180
Micromax,Canvas Play 4G Q469,Android,16,2,2820,5.5,2015,
QMobile,Noir Z8 Plus,Android,16,2,2820,5.5,2015,180
Samsung,Galaxy Xcover 4,Android,16,2,2800,5,2017,240
Motorola,Moto E4 (USA),Android,16,2,2800,5,2017,130
Motorola,Moto E4,Android,16,2,2800,5,2017,150
LG,X5,Android,16,2,2800,5.5,2016,160
LG,K10 (2017),Android,16,2,2800,5.3,2016,210
Samsung,Galaxy S5 Neo,Android,16,2,2800,5.1,2015,350
Samsung,Galaxy S5 Active,Android,16,2,2800,5.1,2014,530
Samsung,Galaxy S5 Duos,Android,16,2,2800,5.1,2014,420
Samsung,Galaxy S5 Sport,Android,16,2,2800,5.1,2014,500
Samsung,Galaxy S5 (USA),Android,16,2,2800,5.1,2014,480
BlackBerry,A10,BlackBerry,16,2,2800,5,2014,
Lenovo,Vibe K5 Plus,Android,16,2,2750,5,2016,140
Lenovo,Vibe K5,Android,16,2,2750,5,2016,120
LG,K20 plus,Android,16,2,2700,5.3,2016,160
Acer,Liquid X1,Android,16,2,2700,5.7,2014,260
LG,Vu 3 F300L,Android,16,2,2610,5.2,2013,
Asus,Zenfone Go ZB500KL,Android,16,2,2600,5,2016,130
Samsung,Galaxy J3 Pro,Android,16,2,2600,5,2016,150
Samsung,Galaxy On5 Pro,Android,16,2,2600,5,2016,150
Samsung,Galaxy J2 Pro (2016),Android,16,2,2600,5,2016,160
HTC,One E9s dual sim,Android,16,2,2600,5.5,2015,310
Samsung,Z,Tizen,16,2,2600,4.8,2014,
Samsung,ATIV SE,Windows Phone,16,2,2600,5,2014,440
Samsung,Galaxy S4 CDMA,Android,16,2,2600,5,2013,440
Samsung,I9295 Galaxy S4 Active,Android,16,2,2600,5,2013,310
Pantech,Vega R3 IM-A850L,Android,16,2,2600,5.3,2012,550
Micromax,Canvas Nitro 3 E352,Android,16,2,2500,5,2015,120
BenQ,F52,Android,16,2,2500,5.2,2015,
Micromax,Canvas Nitro 4G E455,Android,16,2,2500,5,2015,
Lenovo,Golden Warrior A8,Android,16,2,2500,5,2014,150
Allview,V1 Viper S,Android,16,2,2500,5,2014,310
ZTE,Grand S II,Android,16,2,2500,5.5,2014,180
ZTE,Grand X2,Android,16,2,2480,5,2015,130
Samsung,Galaxy J3 (2017),Android,16,2,2400,5,2017,220
Gionee,F103,Android,16,2,2400,5,2015,130
QMobile,Noir Z8,Android,16,2,2400,5,2015,170
Allview,P7 Pro,Android,16,2,2300,5,2016,
Allview,V2 Viper i4G,Android,16,2,2300,5,2016,
LG,Optimus GJ E975W,Android,16,2,2280,4.7,2013,270
YU,Yuphoria,Android,16,2,2230,5,2015,90
HTC,Desire 630,Android,16,2,2200,5,2016,190
LG,Optimus LTE2,Android,16,2,2150,4.7,2012,210
BlackBerry,Q10,BlackBerry,16,2,2100,3.1,2013,170
Samsung,I9305 Galaxy S III,Android,16,2,2100,4.8,2012,320
Samsung,Galaxy S III I747,Android,16,2,2100,4.8,2012,300
Samsung,Galaxy S III T999,Android,16,2,2100,4.8,2012,310
Panasonic,Eluga I2 (2016),Android,16,2,2000,5,2016,130
alcatel,Pop Up,Android,16,2,2000,5,2015,
Micromax,Canvas Xpress 4G Q413,Android,16,2,2000,5,2015,
Karbonn,Titanium Octane Plus,Android,16,2,2000,5,2014,220
ZTE,nubia Z5S mini NX403A,Android,16,2,2000,4.7,2013,230
BlackBerry,Z10,BlackBerry,16,2,1800,4.2,2013,230
Intex,Aqua Speed,Android,16,2,1700,4.5,2015,
HP,10 Plus,Android,16,2,,10.1,2014,
Asus,Transformer Book Trio,Android,16,2,,11.6,2013,
Asus,Zenpad S 8.0 Z580C,Android,16,2,,8,2015,
Asus,Zenpad 7.0 Z370CG,Android,16,2,,7,2015,160
Samsung,Google Nexus 10 P8110,Android,16,2,9000,10.1,2012,260
Prestigio,MultiPad 4 Quantum 9.7 Colombia,Android,16,2,8000,9.7,2014,200
Allview,Viva i10G,Android,16,2,8000,9.7,2014,
BQ, Aquaris M10,Android,16,2,7280,10.1,2015,230
HTC,Nexus 9,Android,16,2,6700,8.9,2014,300
Huawei,MediaPad M2 10.0,Android,16,2,6660,10.1,2016,310
Allview,P8 Energy,Android,16,2,6000,5.5,2015,300
Sony,Xperia Tablet Z LTE,Android,16,2,6000,10.1,2013,350
Vodafone,Tab Prime 7,Android,16,2,5830,10.1,2016,190
HP,Slate7 VoiceTab Ultra,Android,16,2,5000,7,2014,400
Huawei,MediaPad X2,Android,16,2,5000,7,2015,370
Huawei,MediaPad X1,Android,16,2,5000,7,2014,350
BLU,Studio XL2,Android,16,2,4900,6,2016,
Huawei,MediaPad M2 8.0,Android,16,2,4800,8,2015,250
LG,G Pad II 8.3 LTE,Android,16,2,4800,8.3,2015,
LG,G Pad 8.3 LTE,Android,16,2,4600,8.3,2014,220
LG,G Pad 8.3,Android,16,2,4600,8.3,2013,300
Huawei,MediaPad T2 7.0 Pro,Android,16,2,4360,7,2016,230
Asus,Zenfone 3 Max ZC520TL,Android,16,2,4130,5.2,2016,230
Xiaomi,Redmi 4 (4X),Android,16,2,4100,5,2017,110
Xiaomi,Redmi 4 (China),Android,16,2,4100,5,2016,130
Xiaomi,Redmi Note 4 (MediaTek),Android,16,2,4100,5.5,2016,170
Huawei,Ascend Mate7,Android,16,2,4100,6,2014,340
Xiaomi,Redmi Note 3,Android,16,2,4050,5.5,2016,160
BLU,R1 Plus,Android,16,2,4000,5.5,2017,
Lenovo,K6 Power,Android,16,2,4000,5,2016,170
BLU,Studio Max,Android,16,2,4000,5.5,2016,
Gionee,Marathon M5 mini,Android,16,2,4000,5,2016,120
Huawei,Honor Holly 2 Plus,Android,16,2,4000,5,2016,140
Lenovo,Vibe P1m,Android,16,2,4000,5,2015,110
Huawei,Y6 Pro,Android,16,2,4000,5,2015,190
Xiaomi,Redmi Note 3 (MediaTek),Android,16,2,4000,5.5,2015,180
Lenovo,P70,Android,16,2,4000,5,2015,240
Lenovo,S860,Android,16,2,4000,5.3,2014,250
Lenovo,Vibe X3 c78,Android,16,2,3300,5.5,2015,320
Acer,Liquid S2,Android,16,2,3300,6,2013,340
BQ,Aquaris X5 Plus,Android,16,2,3200,5,2016,300
BLU,Studio One Plus,Android,16,2,3200,5.5,2016,
XOLO,Black,Android,16,2,3200,5.5,2015,180
HTC,Butterfly S,Android,16,2,3200,5,2013,300
BLU,Life One X2,Android,16,2,3150,5.2,2016,
BQ,Aquaris U Lite,Android,16,2,3080,5,2016,160
BQ,Aquaris U,Android,16,2,3080,5,2016,190
BQ,Aquaris U Plus,Android,16,2,3050,5,2016,220
Coolpad,Mega 3,Android,16,2,3050,5.5,2016,110
Huawei,Enjoy 6s,Android,16,2,3020,5,2016,250
QMobile,Noir S9,Android,16,2,3000,5,2016,
Posh,Optima LTE L530,Android,16,2,3000,5,2016,
Asus,Zenfone 2 ZE550ML,Android,16,2,3000,5.5,2015,250
LG,G Flex2,Android,16,2,3000,5.5,2015,270
Huawei,Ascend G7,Android,16,2,3000,5.5,2014,260
Lenovo,Vibe Z K910,Android,16,2,3000,5.5,2013,480
BQ,Aquaris X5,Android,16,2,2900,5,2015,230
HTC,One M9 Prime Camera,Android,16,2,2840,5,2016,390
HTC,One M9s,Android,16,2,2840,5,2015,270
HTC,Desire 728 dual sim,Android,16,2,2800,5.5,2015,240
HTC,One E9,Android,16,2,2800,5.5,2015,320
vivo,V1 Max,Android,16,2,2720,5.5,2015,
vivo,Y37,Android,16,2,2720,5.5,2015,
Lenovo,Vibe S1 Lite,Android,16,2,2700,5,2016,210
LG,Nexus 5X,Android,16,2,2700,5.2,2015,270
Allview,X2 Soul Pro,Android,16,2,2700,5.2,2015,
Archos,50 Diamond,Android,16,2,2700,5,2014,200
HTC,Desire 820s dual sim,Android,16,2,2600,5.5,2015,370
HTC,Desire 826 dual sim,Android,16,2,2600,5.5,2015,200
HTC,Desire 820 dual sim,Android,16,2,2600,5.5,2014,320
HTC,Desire 820,Android,16,2,2600,5.5,2014,340
HTC,One (M8 Eye),Android,16,2,2600,5,2014,260
HTC,One (M8) dual sim,Android,16,2,2600,5,2014,300
HTC,One (E8),Android,16,2,2600,5,2014,420
vivo,Xshot,Android,16,2,2600,5.2,2014,
Asus,Zenfone 2 ZE500CL,Android,16,2,2500,5,2015,180
Lava,Icon,Android,16,2,2500,5,2015,
Huawei,Ascend P7,Android,16,2,2500,5,2014,250
QMobile,Noir Z5,Android,16,2,2500,5.5,2014,310
Huawei,Ascend P7 Sapphire Edition,Android,16,2,2500,5,2014,
Gionee,Elife E7,Android,16,2,2500,5.5,2013,340
BLU,Studio One,Android,16,2,2450,5,2016,
vivo,X5Pro,Android,16,2,2450,5.2,2015,
Oppo,Mirror 5s,Android,16,2,2420,5,2015,
Oppo,Mirror 5,Android,16,2,2420,5,2015,220
Oppo,R1x,Android,16,2,2420,5,2015,340
Oppo,A33,Android,16,2,2400,5,2015,240
Wiko,Ridge 4G,Android,16,2,2400,5,2015,
HTC,Desire Eye,Android,16,2,2400,5.2,2014,380
ZTE,Star 2,Android,16,2,2400,5,2014,330
Allview,X2 Soul Style,Android,16,2,2350,5,2015,180
Oppo,R7 lite,Android,16,2,2320,5,2015,250
LG,X screen,Android,16,2,2300,4.93,2016,180
vivo,V1,Android,16,2,2300,5,2015,
vivo,Y35,Android,16,2,2300,5,2015,
BLU,Vivo IV,Android,16,2,2300,5,2014,260
Asus,PadFone X,Android,16,2,2300,5,2014,320
Asus,PadFone S,Android,16,2,2300,5,2014,250
vivo,X5Max,Android,16,2,2300,5.5,2014,470
ZTE,Star 1,Android,16,2,2300,5,2014,200
LG,Nexus 5,Android,16,2,2300,4.95,2013,260
Allview,X1 Xtreme Mini,Android,16,2,2200,4.7,2014,300
alcatel,X1,Android,16,2,2150,5,2015,250
LG,Optimus G E970,Android,16,2,2100,4.7,2012,250
BLU,Vivo Air LTE,Android,16,2,2050,4.8,2015,
HTC,Butterfly,Android,16,2,2020,5,2012,330
Wiko,Highway Pure 4G,Android,16,2,2000,4.8,2015,
Micromax,Canvas Sliver 5 Q450,Android,16,2,2000,4.8,2015,250
QMobile,Noir Z9,Android,16,2,2000,4.8,2015,230
Oppo,R5,Android,16,2,2000,5.2,2014,400
